       69:1465568863759 TID  49 sleeping on 'cond var'
       69:1465568863759 TID  49 CPU  10(2) preempted
       79:1465568863769 TID  25  from-CPU 25(2) to-cpu 10(2) CPU migration
       79:1465568863769 TID  25 CPU  10(2) restarted on the same CPU
       79:1465568863769 TID  49 CPU  10(2) restarted on the same CPU
       79:1465568863769 TID  43  from-CPU 9(2) to-cpu 10(2) CPU migration
       79:1465568863769 TID  43 CPU  10(2) restarted on the same CPU
       79:1465568863769 TID  61  from-CPU 30(2) to-cpu 10(2) CPU migration
       79:1465568863769 TID  61 CPU  10(2) restarted on the same CPU
       79:1465568863769 TID  47  from-CPU 29(2) to-cpu 10(2) CPU migration
       79:1465568863769 TID  47 CPU  10(2) restarted on the same CPU
       10:1465568863699 TID  26  from-CPU 22(1) to-cpu 11(2) CPU migration
       10:1465568863699 TID  26 CPU  11(2) restarted on the same CPU
       10:1465568863699 TID  26 CPU  11(2) preempted
       10:1465568863699 TID  26 CPU  11(2) restarted on the same CPU
       10:1465568863699 TID  26 CPU  11(2) preempted
       10:1465568863699 TID  26 CPU  11(2) restarted on the same CPU
       10:1465568863699 TID  26 CPU  11(2) preempted
       10:1465568863699 TID  26 CPU  11(2) restarted on the same CPU
       10:1465568863699 TID  26 CPU  11(2) preempted
       10:1465568863699 TID  34  from-CPU 2(1) to-cpu 11(2) CPU migration
       10:1465568863699 TID  34 CPU  11(2) restarted on the same CPU
       10:1465568863699 TID  34 CPU  11(2) preempted
       10:1465568863699 TID  35  from-CPU 25(2) to-cpu 11(2) CPU migration
       10:1465568863699 TID  35 CPU  11(2) restarted on the same CPU
       20:1465568863710 TID  35 CPU  11(2) preempted
       20:1465568863710 TID  35 CPU  11(2) restarted on the same CPU
       59:1465568863749 TID  35 CPU  11(2) preempted
       59:1465568863749 TID  35 CPU  11(2) restarted on the same CPU
       59:1465568863749 TID  35 CPU  11(2) preempted
       59:1465568863749 TID  59  from-CPU 9(2) to-cpu 11(2) CPU migration
       59:1465568863749 TID  59 CPU  11(2) restarted on the same CPU
       69:1465568863759 TID  59 sleeping on 'cond var'
       69:1465568863759 TID  59 CPU  11(2) preempted
       69:1465568863759 TID  35 CPU  11(2) restarted on the same CPU
       69:1465568863759 TID  35 sleeping on 'cond var'
       69:1465568863759 TID  35 CPU  11(2) preempted
       69:1465568863759 TID  59 CPU  11(2) restarted on the same CPU
       69:1465568863759 TID  59 sleeping on 'cond var'
       69:1465568863759 TID  59 CPU  11(2) preempted
       69:1465568863759 TID  59 CPU  11(2) restarted on the same CPU
       69:1465568863759 TID  59 sleeping on 'cond var'
       69:1465568863759 TID  59 CPU  11(2) preempted
       69:1465568863759 TID  35 CPU  11(2) restarted on the same CPU
       69:1465568863759 TID  35 sleeping on 'cond var'
       69:1465568863759 TID  35 CPU  11(2) preempted
       79:1465568863769 TID  21  from-CPU 27(2) to-cpu 11(2) CPU migration
       79:1465568863769 TID  21 CPU  11(2) restarted on the same CPU
       10:0         TID   5 CPU  12(2) created
       10:1465568863699 TID   5 CPU  12(2) restarted on the same CPU
       10:1465568863699 TID   5 sleeping on 'cond var'
       10:1465568863699 TID   5 CPU  12(2) preempted
       10:0         TID  21 CPU  12(2) created
       10:1465568863699 TID  21 CPU  12(2) restarted on the same CPU
       10:1465568863699 TID  21 sleeping on 'cond var'
       10:1465568863699 TID  21 CPU  12(2) preempted
       10:1465568863699 TID   5 CPU  12(2) restarted on the same CPU
       59:1465568863749 TID   5 CPU  12(2) preempted
       59:1465568863749 TID  55  from-CPU 13(2) to-cpu 12(2) CPU migration
       59:1465568863749 TID  55 CPU  12(2) restarted on the same CPU
       69:1465568863759 TID  55 sleeping on 'cond var'
       69:1465568863759 TID  55 CPU  12(2) preempted
       69:1465568863759 TID   5 CPU  12(2) restarted on the same CPU
       69:1465568863759 TID   5 sleeping on 'cond var'
       69:1465568863759 TID   5 CPU  12(2) preempted
       69:1465568863759 TID  55 CPU  12(2) restarted on the same CPU
       69:1465568863759 TID  55 sleeping on 'cond var'
       69:1465568863759 TID  55 CPU  12(2) preempted
       79:1465568863769 TID   7  from-CPU 29(2) to-cpu 12(2) CPU migration
       79:1465568863769 TID   7 CPU  12(2) restarted on the same CPU
       79:1465568863769 TID   7 sleeping on 'cond var'
       79:1465568863769 TID   7 CPU  12(2) preempted
       79:1465568863769 TID   7 CPU  12(2) restarted on the same CPU
       79:1465568863769 TID  59  from-CPU 11(2) to-cpu 12(2) CPU migration
       79:1465568863769 TID  59 CPU  12(2) restarted on the same CPU
       10:0         TID  39 CPU  13(2) created
       10:1465568863699 TID  39 CPU  13(2) restarted on the same CPU
       10:1465568863699 TID  39 sleeping on 'cond var'
       10:1465568863699 TID  39 CPU  13(2) preempted
       10:0         TID  55 CPU  13(2) created
       10:1465568863699 TID  55 CPU  13(2) restarted on the same CPU
       10:1465568863699 TID  55 sleeping on 'cond var'
       10:1465568863699 TID  55 CPU  13(2) preempted
       10:1465568863699 TID  31  from-CPU 29(2) to-cpu 13(2) CPU migration
       10:1465568863699 TID  31 CPU  13(2) restarted on the same CPU
       59:1465568863749 TID  31 CPU  13(2) preempted
       59:1465568863749 TID  39 CPU  13(2) restarted on the same CPU
       69:1465568863759 TID  39 sleeping on 'cond var'
       69:1465568863759 TID  39 CPU  13(2) preempted
       69:1465568863759 TID  31 CPU  13(2) restarted on the same CPU
       69:1465568863759 TID  31 sleeping on 'cond var'
       69:1465568863759 TID  31 CPU  13(2) preempted
       69:1465568863759 TID  15  from-CPU 10(2) to-cpu 13(2) CPU migration
       69:1465568863759 TID  15 CPU  13(2) restarted on the same CPU
       69:1465568863759 TID  15 sleeping on 'cond var'
       69:1465568863759 TID  15 CPU  13(2) preempted
       69:1465568863759 TID  39 CPU  13(2) restarted on the same CPU
       69:1465568863759 TID  39 sleeping on 'cond var'
       69:1465568863759 TID  39 CPU  13(2) preempted
       69:1465568863759 TID  31 CPU  13(2) restarted on the same CPU
       69:1465568863759 TID  31 sleeping on 'cond var'
       69:1465568863759 TID  31 CPU  13(2) preempted
       69:1465568863759 TID  15 CPU  13(2) restarted on the same CPU
       79:1465568863769 TID  15 sleeping on 'cond var'
       79:1465568863769 TID  15 CPU  13(2) preempted
       79:1465568863769 TID  15 CPU  13(2) restarted on the same CPU
       79:1465568863769 TID  39 CPU  13(2) restarted on the same CPU
       79:1465568863769 TID  55  from-CPU 28(2) to-cpu 13(2) CPU migration
       79:1465568863769 TID  55 CPU  13(2) restarted on the same CPU
       10:0         TID  11 CPU  14(2) created
       10:1465568863699 TID  11 CPU  14(2) restarted on the same CPU
       10:1465568863699 TID  11 sleeping on 'cond var'
       10:1465568863699 TID  11 CPU  14(2) preempted
       10:0         TID  29 CPU  14(2) created
       10:1465568863699 TID  29 CPU  14(2) restarted on the same CPU
       10:1465568863699 TID  29 sleeping on 'cond var'
       10:1465568863699 TID  29 CPU  14(2) preempted
       10:1465568863699 TID  19  from-CPU 30(2) to-cpu 14(2) CPU migration
       10:1465568863699 TID  19 CPU  14(2) restarted on the same CPU
       59:1465568863749 TID  19 CPU  14(2) preempted
       59:1465568863749 TID  57  from-CPU 28(2) to-cpu 14(2) CPU migration
       59:1465568863749 TID  57 CPU  14(2) restarted on the same CPU
       69:1465568863759 TID  57 sleeping on 'cond var'
       69:1465568863759 TID  57 CPU  14(2) preempted
       69:1465568863759 TID  19 CPU  14(2) restarted on the same CPU
       69:1465568863759 TID  19 sleeping on 'cond var'
       69:1465568863759 TID  19 CPU  14(2) preempted
       69:1465568863759 TID  57 CPU  14(2) restarted on the same CPU
       69:1465568863759 TID  57 sleeping on 'cond var'
       69:1465568863759 TID  57 CPU  14(2) preempted
       69:1465568863759 TID  57 CPU  14(2) restarted on the same CPU
       69:1465568863759 TID  57 sleeping on 'cond var'
       69:1465568863759 TID  57 CPU  14(2) preempted
       69:1465568863759 TID  19 CPU  14(2) restarted on the same CPU
       69:1465568863759 TID  19 sleeping on 'cond var'
       69:1465568863759 TID  19 CPU  14(2) preempted
       79:1465568863769 TID  19 CPU  14(2) restarted on the same CPU
       10:0         TID  45 CPU  15(2) created
       10:1465568863699 TID  45 CPU  15(2) restarted on the same CPU
       10:1465568863699 TID  45 sleeping on 'cond var'
       10:1465568863699 TID  45 CPU  15(2) preempted
       10:0         TID  61 CPU  15(2) created
       10:1465568863699 TID  61 CPU  15(2) restarted on the same CPU
       10:1465568863699 TID  61 sleeping on 'cond var'
       10:1465568863699 TID  61 CPU  15(2) preempted
       10:1465568863699 TID  11  from-CPU 14(2) to-cpu 15(2) CPU migration
       10:1465568863699 TID  11 CPU  15(2) restarted on the same CPU
       59:1465568863749 TID  11 CPU  15(2) preempted
       59:1465568863749 TID  45 CPU  15(2) restarted on the same CPU
       69:1465568863759 TID  45 sleeping on 'cond var'
       69:1465568863759 TID  45 CPU  15(2) preempted
       69:1465568863759 TID  11 CPU  15(2) restarted on the same CPU
       69:1465568863759 TID  11 sleeping on 'cond var'
       69:1465568863759 TID  11 CPU  15(2) preempted
       69:1465568863759 TID  45 CPU  15(2) restarted on the same CPU
       69:1465568863759 TID  45 sleeping on 'cond var'
       69:1465568863759 TID  45 CPU  15(2) preempted
       69:1465568863759 TID  45 CPU  15(2) restarted on the same CPU
       69:1465568863759 TID  45 sleeping on 'cond var'
       69:1465568863759 TID  45 CPU  15(2) preempted
       69:1465568863759 TID  11 CPU  15(2) restarted on the same CPU
       69:1465568863759 TID  11 sleeping on 'cond var'
       69:1465568863759 TID  11 CPU  15(2) preempted
       79:1465568863769 TID  11 CPU  15(2) restarted on the same CPU
       10:1465568863699 TID  30  from-CPU 1(1) to-cpu 16(1) CPU migration
       10:1465568863699 TID  30 CPU  16(1) restarted on the same CPU
       59:1465568863749 TID  30 CPU  16(1) preempted
       59:1465568863749 TID  54  from-CPU 2(1) to-cpu 16(1) CPU migration
       59:1465568863749 TID  54 CPU  16(1) restarted on the same CPU
       69:1465568863759 TID  54 sleeping on 'cond var'
       69:1465568863759 TID  54 CPU  16(1) preempted
       69:1465568863759 TID  30 CPU  16(1) restarted on the same CPU
       69:1465568863759 TID  30 sleeping on 'cond var'
       69:1465568863759 TID  30 CPU  16(1) preempted
       69:1465568863759 TID  32  from-CPU 7(1) to-cpu 16(1) CPU migration
       69:1465568863759 TID  32 CPU  16(1) restarted on the same CPU
       69:1465568863759 TID  32 sleeping on 'cond var'
       69:1465568863759 TID  32 CPU  16(1) preempted
       69:1465568863759 TID  54 CPU  16(1) restarted on the same CPU
       69:1465568863759 TID  54 sleeping on 'cond var'
       69:1465568863759 TID  54 CPU  16(1) preempted
       69:1465568863759 TID  30 CPU  16(1) restarted on the same CPU
       69:1465568863759 TID  30 sleeping on 'cond var'
       69:1465568863759 TID  30 CPU  16(1) preempted
       69:1465568863759 TID  32 CPU  16(1) restarted on the same CPU
       69:1465568863759 TID  32 sleeping on 'cond var'
       69:1465568863759 TID  32 CPU  16(1) preempted
       79:1465568863769 TID  28  from-CPU 21(1) to-cpu 16(1) CPU migration
       79:1465568863769 TID  28 CPU  16(1) restarted on the same CPU
       79:1465568863769 TID  54 CPU  16(1) restarted on the same CPU
       79:1465568863769 TID  32 CPU  16(1) restarted on the same CPU
       10:1465568863699 TID  28  from-CPU 1(1) to-cpu 17(1) CPU migration
       10:1465568863699 TID  28 CPU  17(1) restarted on the same CPU
       10:1465568863699 TID  28 sleeping on 'cond var'
       10:1465568863699 TID  28 CPU  17(1) preempted
       10:1465568863699 TID  14  from-CPU 2(1) to-cpu 17(1) CPU migration
       10:1465568863699 TID  14 CPU  17(1) restarted on the same CPU
       59:1465568863749 TID  14 CPU  17(1) preempted
       59:1465568863749 TID  52  from-CPU 2(1) to-cpu 17(1) CPU migration
       59:1465568863749 TID  52 CPU  17(1) restarted on the same CPU
       69:1465568863759 TID  52 sleeping on 'cond var'
       69:1465568863759 TID  52 CPU  17(1) preempted
       69:1465568863759 TID  14 CPU  17(1) restarted on the same CPU
       69:1465568863759 TID  14 sleeping on 'cond var'
       69:1465568863759 TID  14 CPU  17(1) preempted
       79:1465568863769 TID  14 CPU  17(1) restarted on the same CPU
       79:1465568863769 TID  14 sleeping on 'cond var'
       79:1465568863769 TID  14 CPU  17(1) preempted
       79:1465568863769 TID  14 CPU  17(1) restarted on the same CPU
       10:1465568863699 TID   2  from-CPU 2(1) to-cpu 18(1) CPU migration
       10:1465568863699 TID   2 CPU  18(1) restarted on the same CPU
       59:1465568863749 TID   2 CPU  18(1) preempted
       59:1465568863749 TID  34  from-CPU 11(1) to-cpu 18(1) CPU migration
       59:1465568863749 TID  34 CPU  18(1) restarted on the same CPU
       69:1465568863759 TID  34 sleeping on 'cond var'
       69:1465568863759 TID  34 CPU  18(1) preempted
       69:1465568863759 TID   2 CPU  18(1) restarted on the same CPU
       69:1465568863759 TID   2 sleeping on 'cond var'
       69:1465568863759 TID   2 CPU  18(1) preempted
       69:1465568863759 TID   8  from-CPU 2(1) to-cpu 18(1) CPU migration
       69:1465568863759 TID   8 CPU  18(1) restarted on the same CPU
       69:1465568863759 TID   8 sleeping on 'cond var'
       69:1465568863759 TID   8 CPU  18(1) preempted
       79:1465568863769 TID   2 CPU  18(1) restarted on the same CPU
       79:1465568863769 TID   2 sleeping on 'cond var'
       79:1465568863769 TID   2 CPU  18(1) preempted
       79:1465568863769 TID   4  from-CPU 2(1) to-cpu 18(1) CPU migration
       79:1465568863769 TID   4 CPU  18(1) restarted on the same CPU
       10:1465568863699 TID  18  from-CPU 2(1) to-cpu 19(1) CPU migration
       10:1465568863699 TID  18 CPU  19(1) restarted on the same CPU
       59:1465568863749 TID  18 CPU  19(1) preempted
       59:1465568863749 TID  50  from-CPU 2(1) to-cpu 19(1) CPU migration
       59:1465568863749 TID  50 CPU  19(1) restarted on the same CPU
       69:1465568863759 TID  50 sleeping on 'cond var'
       69:1465568863759 TID  50 CPU  19(1) preempted
       69:1465568863759 TID  18 CPU  19(1) restarted on the same CPU
       69:1465568863759 TID  18 sleeping on 'cond var'
       69:1465568863759 TID  18 CPU  19(1) preempted
       69:1465568863759 TID  60  from-CPU 3(1) to-cpu 19(1) CPU migration
       69:1465568863759 TID  60 CPU  19(1) restarted on the same CPU
       69:1465568863759 TID  60 sleeping on 'cond var'
       69:1465568863759 TID  60 CPU  19(1) preempted
       79:1465568863769 TID  18 CPU  19(1) restarted on the same CPU
       79:1465568863769 TID  18 sleeping on 'cond var'
       79:1465568863769 TID  18 CPU  19(1) preempted
       79:1465568863769 TID  24  from-CPU 27(1) to-cpu 19(1) CPU migration
       79:1465568863769 TID  24 CPU  19(1) restarted on the same CPU
       79:1465568863769 TID  24 sleeping on 'cond var'
       79:1465568863769 TID  24 CPU  19(1) preempted
       79:1465568863769 TID  18 CPU  19(1) restarted on the same CPU
       10:1465568863699 TID  12  from-CPU 2(1) to-cpu 20(1) CPU migration
       10:1465568863699 TID  12 CPU  20(1) restarted on the same CPU
       59:1465568863749 TID  12 CPU  20(1) preempted
       59:1465568863749 TID  48  from-CPU 2(1) to-cpu 20(1) CPU migration
       59:1465568863749 TID  48 CPU  20(1) restarted on the same CPU
       69:1465568863759 TID  48 sleeping on 'cond var'
       69:1465568863759 TID  48 CPU  20(1) preempted
       69:1465568863759 TID  12 CPU  20(1) restarted on the same CPU
       69:1465568863759 TID  12 sleeping on 'cond var'
       69:1465568863759 TID  12 CPU  20(1) preempted
       69:1465568863759 TID  34  from-CPU 18(1) to-cpu 20(1) CPU migration
       69:1465568863759 TID  34 CPU  20(1) restarted on the same CPU
       69:1465568863759 TID  34 sleeping on 'cond var'
       69:1465568863759 TID  34 CPU  20(1) preempted
       69:1465568863759 TID  50  from-CPU 4(1) to-cpu 20(1) CPU migration
       69:1465568863759 TID  50 CPU  20(1) restarted on the same CPU
       69:1465568863759 TID  50 sleeping on 'cond var'
       69:1465568863759 TID  50 CPU  20(1) preempted
       69:1465568863759 TID  48 CPU  20(1) restarted on the same CPU
       69:1465568863759 TID  48 sleeping on 'cond var'
       69:1465568863759 TID  48 CPU  20(1) preempted
       69:1465568863759 TID  34 CPU  20(1) restarted on the same CPU
       69:1465568863759 TID  34 sleeping on 'cond var'
       69:1465568863759 TID  34 CPU  20(1) preempted
       69:1465568863759 TID  50 CPU  20(1) restarted on the same CPU
       69:1465568863759 TID  50 sleeping on 'cond var'
       69:1465568863759 TID  50 CPU  20(1) preempted
       69:1465568863759 TID  12 CPU  20(1) restarted on the same CPU
       69:1465568863759 TID  12 sleeping on 'cond var'
       69:1465568863759 TID  12 CPU  20(1) preempted
       79:1465568863769 TID  12 CPU  20(1) restarted on the same CPU
       10:1465568863699 TID  28  from-CPU 17(1) to-cpu 21(1) CPU migration
       10:1465568863699 TID  28 CPU  21(1) restarted on the same CPU
       59:1465568863749 TID  28 CPU  21(1) preempted
       59:1465568863749 TID  46  from-CPU 2(1) to-cpu 21(1) CPU migration
       59:1465568863749 TID  46 CPU  21(1) restarted on the same CPU
       69:1465568863759 TID  46 sleeping on 'cond var'
       69:1465568863759 TID  46 CPU  21(1) preempted
       69:1465568863759 TID  28 CPU  21(1) restarted on the same CPU
       69:1465568863759 TID  28 sleeping on 'cond var'
       69:1465568863759 TID  28 CPU  21(1) preempted
       69:1465568863759 TID  46 CPU  21(1) restarted on the same CPU
       69:1465568863759 TID  46 sleeping on 'cond var'
       69:1465568863759 TID  46 CPU  21(1) preempted
       69:1465568863759 TID  46 CPU  21(1) restarted on the same CPU
       69:1465568863759 TID  46 sleeping on 'cond var'
       69:1465568863759 TID  46 CPU  21(1) preempted
       69:1465568863759 TID  28 CPU  21(1) restarted on the same CPU
       69:1465568863759 TID  28 sleeping on 'cond var'
       69:1465568863759 TID  28 CPU  21(1) preempted
       79:1465568863769 TID  26  from-CPU 1(1) to-cpu 21(1) CPU migration
       79:1465568863769 TID  26 CPU  21(1) restarted on the same CPU
       79:1465568863769 TID  46 CPU  21(1) restarted on the same CPU
       79:1465568863769 TID  50  from-CPU 20(1) to-cpu 21(1) CPU migration
       79:1465568863769 TID  50 CPU  21(1) restarted on the same CPU
       79:1465568863769 TID  34  from-CPU 20(1) to-cpu 21(1) CPU migration
       79:1465568863769 TID  34 CPU  21(1) restarted on the same CPU
       79:1465568863769 TID  62  from-CPU 7(1) to-cpu 21(1) CPU migration
       79:1465568863769 TID  62 CPU  21(1) restarted on the same CPU
       79:1465568863769 TID  58  from-CPU 5(1) to-cpu 21(1) CPU migration
       79:1465568863769 TID  58 CPU  21(1) restarted on the same CPU
       79:1465568863769 TID   1  from-CPU 3(1) to-cpu 21(1) CPU migration
       79:1465568863769 TID   1 CPU  21(1) restarted on the same CPU
       79:1465568863769 TID   1 sleeping on 'cond var'
       79:1465568863769 TID   1 CPU  21(1) preempted
       79:1465568863769 TID  45  from-CPU 15(2) to-cpu 21(1) CPU migration
       79:1465568863769 TID  45 CPU  21(1) restarted on the same CPU
       10:1465568863699 TID  26  from-CPU 1(1) to-cpu 22(1) CPU migration
       10:1465568863699 TID  26 CPU  22(1) restarted on the same CPU
       10:1465568863699 TID  26 sleeping on 'cond var'
       10:1465568863699 TID  26 CPU  22(1) preempted
       10:1465568863699 TID   6  from-CPU 2(1) to-cpu 22(1) CPU migration
       10:1465568863699 TID   6 CPU  22(1) restarted on the same CPU
       59:1465568863749 TID   6 CPU  22(1) preempted
       59:1465568863749 TID  44  from-CPU 2(1) to-cpu 22(1) CPU migration
       59:1465568863749 TID  44 CPU  22(1) restarted on the same CPU
       69:1465568863759 TID  44 sleeping on 'cond var'
       69:1465568863759 TID  44 CPU  22(1) preempted
       69:1465568863759 TID  44 CPU  22(1) restarted on the same CPU
       69:1465568863759 TID  44 sleeping on 'cond var'
       69:1465568863759 TID  44 CPU  22(1) preempted
       79:1465568863769 TID   2  from-CPU 18(1) to-cpu 22(1) CPU migration
       79:1465568863769 TID   2 CPU  22(1) restarted on the same CPU
       79:1465568863769 TID   1  from-CPU 0(1) to-cpu 22(1) CPU migration
       79:1465568863769 TID   1 CPU  22(1) restarted on the same CPU
       79:1465568863769 TID   1 sleeping on 'cond var'
       79:1465568863769 TID   1 CPU  22(1) preempted
       10:1465568863699 TID  27  from-CPU 24(2) to-cpu 23(1) CPU migration
       10:1465568863699 TID  27 CPU  23(1) restarted on the same CPU
       59:1465568863749 TID  27 CPU  23(1) preempted
       59:1465568863749 TID  42  from-CPU 2(1) to-cpu 23(1) CPU migration
       59:1465568863749 TID  42 CPU  23(1) restarted on the same CPU
       69:1465568863759 TID  42 sleeping on 'cond var'
       69:1465568863759 TID  42 CPU  23(1) preempted
       69:1465568863759 TID  16  from-CPU 6(1) to-cpu 23(1) CPU migration
       69:1465568863759 TID  16 CPU  23(1) restarted on the same CPU
       69:1465568863759 TID  16 sleeping on 'cond var'
       69:1465568863759 TID  16 CPU  23(1) preempted
       79:1465568863769 TID  16 CPU  23(1) restarted on the same CPU
       79:1465568863769 TID  16 sleeping on 'cond var'
       79:1465568863769 TID  16 CPU  23(1) preempted
       79:1465568863769 TID  16 CPU  23(1) restarted on the same CPU
       10:0         TID  17 CPU  24(2) created
       10:1465568863699 TID  17 CPU  24(2) restarted on the same CPU
       10:1465568863699 TID  17 sleeping on 'cond var'
       10:1465568863699 TID  17 CPU  24(2) preempted
       10:0         TID  27 CPU  24(2) created
       10:1465568863699 TID  27 CPU  24(2) restarted on the same CPU
       10:1465568863699 TID  27 sleeping on 'cond var'
       10:1465568863699 TID  27 CPU  24(2) preempted
       10:1465568863699 TID  27 CPU  24(2) restarted on the same CPU
       10:1465568863699 TID  27 sleeping on 'cond var'
       10:1465568863699 TID  27 CPU  24(2) preempted
       10:1465568863699 TID  17 CPU  24(2) restarted on the same CPU
       59:1465568863749 TID  17 CPU  24(2) preempted
       59:1465568863749 TID  51  from-CPU 25(2) to-cpu 24(2) CPU migration
       59:1465568863749 TID  51 CPU  24(2) restarted on the same CPU
       69:1465568863759 TID  51 sleeping on 'cond var'
       69:1465568863759 TID  51 CPU  24(2) preempted
       69:1465568863759 TID  17 CPU  24(2) restarted on the same CPU
       69:1465568863759 TID  17 sleeping on 'cond var'
       69:1465568863759 TID  17 CPU  24(2) preempted
       69:1465568863759 TID  37  from-CPU 31(2) to-cpu 24(2) CPU migration
       69:1465568863759 TID  37 CPU  24(2) restarted on the same CPU
       69:1465568863759 TID  37 sleeping on 'cond var'
       69:1465568863759 TID  37 CPU  24(2) preempted
       69:1465568863759 TID  51 CPU  24(2) restarted on the same CPU
       69:1465568863759 TID  51 sleeping on 'cond var'
       69:1465568863759 TID  51 CPU  24(2) preempted
       69:1465568863759 TID  37 CPU  24(2) restarted on the same CPU
       69:1465568863759 TID  37 sleeping on 'cond var'
       69:1465568863759 TID  37 CPU  24(2) preempted
       69:1465568863759 TID  29  from-CPU 29(2) to-cpu 24(2) CPU migration
       69:1465568863759 TID  29 CPU  24(2) restarted on the same CPU
       69:1465568863759 TID  29 sleeping on 'cond var'
       69:1465568863759 TID  29 CPU  24(2) preempted
       79:1465568863769 TID  29 CPU  24(2) restarted on the same CPU
       10:0         TID  35 CPU  25(2) created
       10:1465568863699 TID  35 CPU  25(2) restarted on the same CPU
       10:1465568863699 TID  35 sleeping on 'cond var'
       10:1465568863699 TID  35 CPU  25(2) preempted
       10:0         TID  51 CPU  25(2) created
       10:1465568863699 TID  51 CPU  25(2) restarted on the same CPU
       10:1465568863699 TID  51 sleeping on 'cond var'
       10:1465568863699 TID  51 CPU  25(2) preempted
       10:1465568863699 TID  25  from-CPU 9(2) to-cpu 25(2) CPU migration
       10:1465568863699 TID  25 CPU  25(2) restarted on the same CPU
       49:1465568863739 TID  25 CPU  25(2) preempted
       49:1465568863739 TID  25 CPU  25(2) restarted on the same CPU
       59:1465568863749 TID  25 CPU  25(2) preempted
       59:1465568863749 TID  33  from-CPU 4(2) to-cpu 25(2) CPU migration
       59:1465568863749 TID  33 CPU  25(2) restarted on the same CPU
       69:1465568863759 TID  33 sleeping on 'cond var'
       69:1465568863759 TID  33 CPU  25(2) preempted
       69:1465568863759 TID  25 CPU  25(2) restarted on the same CPU
       69:1465568863759 TID  25 sleeping on 'cond var'
       69:1465568863759 TID  25 CPU  25(2) preempted
       79:1465568863769 TID  25 CPU  25(2) restarted on the same CPU
       79:1465568863769 TID  25 sleeping on 'cond var'
       79:1465568863769 TID  25 CPU  25(2) preempted
       79:1465568863769 TID  23  from-CPU 9(2) to-cpu 25(2) CPU migration
       79:1465568863769 TID  23 CPU  25(2) restarted on the same CPU
       10:0         TID   7 CPU  26(2) created
       10:1465568863699 TID   7 CPU  26(2) restarted on the same CPU
       10:1465568863699 TID   7 sleeping on 'cond var'
       10:1465568863699 TID   7 CPU  26(2) preempted
       10:0         TID  23 CPU  26(2) created
       10:1465568863699 TID  23 CPU  26(2) restarted on the same CPU
       10:1465568863699 TID  23 sleeping on 'cond var'
       10:1465568863699 TID  23 CPU  26(2) preempted
       10:1465568863699 TID   7 CPU  26(2) restarted on the same CPU
       39:1465568863729 TID   7 CPU  26(2) preempted
       39:1465568863729 TID   7 CPU  26(2) restarted on the same CPU
       69:1465568863759 TID   7 CPU  26(2) preempted
       69:1465568863759 TID  63  from-CPU 29(2) to-cpu 26(2) CPU migration
       69:1465568863759 TID  63 CPU  26(2) restarted on the same CPU
       69:1465568863759 TID  63 sleeping on 'cond var'
       69:1465568863759 TID  63 CPU  26(2) preempted
       69:1465568863759 TID  63 CPU  26(2) restarted on the same CPU
       69:1465568863759 TID  63 sleeping on 'cond var'
       69:1465568863759 TID  63 CPU  26(2) preempted
       79:1465568863769 TID  33  from-CPU 8(2) to-cpu 26(2) CPU migration
       79:1465568863769 TID  33 CPU  26(2) restarted on the same CPU
       10:1465568863699 TID  21  from-CPU 12(2) to-cpu 27(2) CPU migration
       10:1465568863699 TID  21 CPU  27(2) restarted on the same CPU
       59:1465568863749 TID  21 CPU  27(2) preempted
       59:1465568863749 TID  53  from-CPU 31(2) to-cpu 27(2) CPU migration
       59:1465568863749 TID  53 CPU  27(2) restarted on the same CPU
       69:1465568863759 TID  53 sleeping on 'cond var'
       69:1465568863759 TID  53 CPU  27(2) preempted
       69:1465568863759 TID  21 CPU  27(2) restarted on the same CPU
       69:1465568863759 TID  21 sleeping on 'cond var'
       69:1465568863759 TID  21 CPU  27(2) preempted
       69:1465568863759 TID  24  from-CPU 5(1) to-cpu 27(2) CPU migration
       69:1465568863759 TID  24 CPU  27(2) restarted on the same CPU
       69:1465568863759 TID  24 sleeping on 'cond var'
       69:1465568863759 TID  24 CPU  27(2) preempted
       69:1465568863759 TID  53 CPU  27(2) restarted on the same CPU
       69:1465568863759 TID  53 sleeping on 'cond var'
       69:1465568863759 TID  53 CPU  27(2) preempted
       69:1465568863759 TID  21 CPU  27(2) restarted on the same CPU
       69:1465568863759 TID  21 sleeping on 'cond var'
       69:1465568863759 TID  21 CPU  27(2) preempted
       79:1465568863769 TID  13  from-CPU 28(2) to-cpu 27(2) CPU migration
       79:1465568863769 TID  13 CPU  27(2) restarted on the same CPU
       10:0         TID  31 CPU  29(2) created
       10:1465568863699 TID  31 CPU  29(2) restarted on the same CPU
       10:1465568863699 TID  31 sleeping on 'cond var'
       10:1465568863699 TID  31 CPU  29(2) preempted
       10:0         TID  47 CPU  29(2) created
       10:1465568863699 TID  47 CPU  29(2) restarted on the same CPU
       10:1465568863699 TID  47 sleeping on 'cond var'
       10:1465568863699 TID  47 CPU  29(2) preempted
       10:0         TID  63 CPU  29(2) created
       10:1465568863699 TID  63 CPU  29(2) restarted on the same CPU
       10:1465568863699 TID  63 sleeping on 'cond var'
       10:1465568863699 TID  63 CPU  29(2) preempted
       10:1465568863699 TID  29  from-CPU 14(2) to-cpu 29(2) CPU migration
       10:1465568863699 TID  29 CPU  29(2) restarted on the same CPU
